DATAFLOW,LAST UPDATE,freq,hhtyp,incgrp,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MK,2019,33.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MK,2020,23.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2005,12.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2006,10.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2007,10.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2008,8.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2009,11.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2010,14.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2011,17.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2012,22.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2013,23.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2014,22.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2015,14.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2016,6.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2017,6.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2018,7.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2019,7.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2020,7.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2021,7.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2022,7.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,MT,2023,6.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2005,3.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2006,2.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2007,1.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2008,1.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2009,1.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2010,2.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2011,1.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2012,2.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2013,2.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2014,2.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2015,2.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2016,2.6,b
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2017,2.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2018,2.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2019,3.0,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2020,2.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2021,2.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2022,5.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NL,2023,7.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2003,2.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2004,1.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2005,1.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2006,1.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2007,0.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2008,0.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2009,0.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2010,0.7,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2011,1.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2012,0.7,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2013,0.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2014,0.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2015,0.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2016,0.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2017,0.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2018,0.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2019,1.0,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2020,0.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2021,1.4,b
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2022,2.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,NO,2023,2.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2005,33.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2006,28.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2007,22.7,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2008,20.1,b
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2009,16.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2010,14.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2011,13.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2012,13.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2013,11.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2014,9.0,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2015,7.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2016,7.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2017,6.0,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2018,5.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2019,4.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2020,3.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2021,3.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2022,4.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PL,2023,4.7,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2004,36.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2005,40.0,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2006,39.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2007,41.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2008,34.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2009,28.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2010,30.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2011,26.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2012,27.0,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2013,27.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2014,28.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2015,23.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2016,22.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2017,20.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2018,19.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2019,18.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2020,17.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2021,16.4,b
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2022,17.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,PT,2023,20.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2007,33.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2008,24.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2009,22.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2010,20.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2011,15.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2012,15.0,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2013,14.7,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2014,12.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2015,13.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2016,13.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2017,11.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2018,9.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2019,9.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2020,10.0,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2021,10.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2022,15.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RO,2023,12.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RS,2013,18.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RS,2014,17.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RS,2015,15.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RS,2016,13.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RS,2017,13.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RS,2018,10.0,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RS,2019,9.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RS,2020,9.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RS,2021,9.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,RS,2022,9.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2004,1.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2005,1.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2006,2.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2007,1.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2008,1.6,b
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2009,1.7,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2010,2.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2011,1.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2012,1.7,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2013,0.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2014,1.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2015,1.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2016,2.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2017,2.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2018,2.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2019,1.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2020,2.7,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2021,1.7,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2022,3.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SE,2023,5.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2005,2.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2006,3.0,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2007,4.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2008,5.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2009,4.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2010,4.7,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2011,5.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2012,6.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2013,4.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2014,5.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2015,5.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2016,4.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2017,3.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2018,3.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2019,2.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2020,2.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2021,1.7,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2022,2.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SI,2023,3.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2005,13.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2006,9.7,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2007,4.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2008,6.0,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2009,3.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2010,4.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2011,4.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2012,5.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2013,5.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2014,6.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2015,5.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2016,5.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2017,4.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2018,4.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2019,7.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2020,5.7,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2021,5.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2022,7.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,SK,2023,8.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2006,39.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2007,39.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2008,41.0,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2009,37.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2011,35.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2012,37.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2013,29.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2014,15.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2015,15.9,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2016,24.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2017,20.7,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2018,19.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2019,19.2,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2020,20.3,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2021,20.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2022,20.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,TR,2023,19.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,UK,2005,5.7,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,UK,2006,4.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,UK,2007,4.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,UK,2008,6.0,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,UK,2009,5.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,UK,2010,6.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,UK,2011,6.5,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,UK,2012,8.1,b
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,UK,2013,10.6,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,UK,2014,9.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,UK,2015,7.8,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,UK,2016,6.1,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,UK,2017,5.9,b
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,UK,2018,5.4,
ESTAT:ILC_MDES01(1.0),04/10/24 23:00:00,A,TOTAL,TOTAL,PC,XK,2018,40.2,
